,best_match_score,__id_left,__id_right,ID,STCD,DTBEG,DTEND,YEAR,CNTYNAME,MNAME,MLOCADDR,MLOCCITY,GRACE,MLOCSTCD,MCNTYCD,FCOUNTY,FSTCD,FCNTYCD,MLOCZIP,STATE,fac_id,fac_name,fac_is_closed,review_count,fac_rating,fac_updated_time,phone,business_url,fac_url,address,city,state,country,postal_code,latitude,longitude
216705,1.516870396068998,6440053,s32RiuHH91lRX7kq6iG1QA,6440053,44,,,2018,"Macomb, MI",behavioral center of michigan,4050 east 12 mile road,warren,,44,99,26099,26,99,48092-2534,mi,s32RiuHH91lRX7kq6iG1QA,the behavioral center of michigan,False,11,1.5,2020-01-31T11:32:27,15862612266.0,http://www.behavioralcenter.com,https://www.yelp.com/biz/the-behavioral-center-of-michigan-warren?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,4050 e 12 mile rd,warren,mi,US,48092.0,,
216854,1.0851739804386926,6440054,52Z82Pcggz4IknDXnDbhzA,6440054,44,01/01/2018,12/31/2018,2018,"Wayne, MI",stonecrest center,15000 gratiot avenue,detroit,,44,163,26163,26,163,48205-1973,mi,52Z82Pcggz4IknDXnDbhzA,stonecrest center,False,3,1.0,2020-05-22T10:37:13,13133074967.0,http://www.stonecrestcenter.com,https://www.yelp.com/biz/stonecrest-center-detroit-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,15000 gratiot ave,detroit,mi,US,48205.0,,
216954,1.1429715021844027,6440055,4Hig7Cmf8djfPbhcweD0dw,6440055,44,,,2018,"Wayne, MI",select specialty hospital-grosse pointe,"468 cadieux road, 3 north east",grosse pointe,,44,163,26163,26,163,48230-1507,mi,4Hig7Cmf8djfPbhcweD0dw,beaumont hospital - grosse pointe,False,19,3.5,2019-12-14T09:44:33,13134731000.0,http://www.beaumont.edu/grosse-pointe-hospital-campus,https://www.yelp.com/biz/beaumont-hospital-grosse-pointe-grosse-pointe?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,468 cadieux rd,grosse pointe,mi,US,48230,42.384487988417,-82.91450293763799
217055,1.6177565840070158,6440080,X1im1Ig6ykd-9c7f6su_3g,6440080,44,07/01/2017,06/30/2018,2018,"Alpena, MI",midmichigan medical center - alpena,1501 west chisholm street,alpena,,44,7,26007,26,7,49707-1401,mi,X1im1Ig6ykd-9c7f6su_3g,midmichigan medical center - alpena,False,5,2.5,2020-06-29T16:42:39,19893567000.0,https://www.midmichigan.org/about/our-affiliates/medical-centers/midmichigan-medical-center-alpena/?utm_campaign=local-Alpena-MMH252&utm_medium=local&utm_source=yelp-local,https://www.yelp.com/biz/midmichigan-medical-center-alpena-alpena?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1501 w chisholm st,alpena,mi,US,49707.0,,
217206,1.7618014858122555,6440087,wWD0vNBEpxEsik9eBCpaIQ,6440087,44,07/01/2017,06/30/2018,2018,"Washtenaw, MI",st. joseph mercy ann arbor,5301 mcauley drive,ypsilanti,,44,161,26161,26,161,48197-1051,mi,wWD0vNBEpxEsik9eBCpaIQ,st. joseph mercy ann arbor,False,59,2.5,2020-06-04T07:47:48,17347123456.0,http://www.stjoesannarbor.org,https://www.yelp.com/biz/st-joseph-mercy-ann-arbor-ypsilanti-6?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,5301 mcauley dr,ypsilanti,mi,US,48197.0,,
217256,0.5766515024573096,6440110,GXVveGSf8bAQxzPVmwjpUQ,6440110,44,07/01/2017,06/30/2018,2018,"Washtenaw, MI",michigan medicine,1500 east medical center drive,ann arbor,,44,161,26161,26,161,48109,mi,GXVveGSf8bAQxzPVmwjpUQ,physical medicine and rehabilitation,False,2,5.0,2019-01-17T21:04:44,17349367175.0,,https://www.yelp.com/biz/physical-medicine-and-rehabilitation-ann-arbor?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1500 east medical center dr fl 2,ann arbor,mi,US,48109.0,,
217257,1.5157217296324519,6440115,tr6J_J2GOQvRu7ShSn177Q,6440115,44,10/01/2017,09/30/2018,2018,"Washtenaw, MI",veterans affairs ann arbor healthcare system,2215 fuller road,ann arbor,,44,161,26161,26,161,48105-2399,mi,tr6J_J2GOQvRu7ShSn177Q,va ann arbor healthcare system,False,6,3.5,2020-03-15T16:57:36,17347697100.0,,https://www.yelp.com/biz/va-ann-arbor-healthcare-system-ann-arbor?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2215 fuller rd,ann arbor,mi,US,48105.0,,
217360,-0.05467778758066552,6440120,v_ppb5Nig08jyRNhjxFdRA,6440120,44,10/01/2017,09/30/2018,2018,"Huron, MI",mclaren thumb region,1100 south van dyke road,bad axe,,44,63,26063,26,63,48413-9615,mi,v_ppb5Nig08jyRNhjxFdRA,narayan physical therapy,False,2,5.0,2018-04-19T10:30:20,19892698700.0,http://www.narayanrehab.com,https://www.yelp.com/biz/narayan-physical-therapy-bad-axe?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,968 s van dyke rd,bad axe,mi,US,48413.0,,
217591,1.6602745222518593,6440155,Pz-Uvt4b5Fw0MVARnr1B-Q,6440155,44,01/01/2018,12/31/2018,2018,"Calhoun, MI",bronson battle creek hospital,300 north avenue,battle creek,,44,25,26025,26,25,49017-3307,mi,Pz-Uvt4b5Fw0MVARnr1B-Q,bronson battle creek hospital,False,3,1.5,2020-03-09T15:49:37,12692458000.0,https://www.bronsonhealth.com,https://www.yelp.com/biz/bronson-battle-creek-hospital-battle-creek-12?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,300 north ave,battle creek,mi,US,49017.0,42.3311137,-85.1781731
217593,1.599157238933721,6440185,M9Nd8kOD68SB3-PU1ltVTA,6440185,44,10/01/2017,09/30/2018,2018,"Calhoun, MI",battle creek veterans affairs medical center,5500 armstrong road,battle creek,,44,25,26025,26,25,49037-7314,mi,M9Nd8kOD68SB3-PU1ltVTA,veterans affairs medical center,False,2,4.5,2019-01-29T08:08:24,12699665600.0,,https://www.yelp.com/biz/veterans-affairs-medical-center-battle-creek?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,5500 armstrong rd,battle creek,mi,US,49037.0,,
217595,1.532624850967019,6440190,GTFtOS3w-CHNczf800KuAA,6440190,44,10/01/2017,09/30/2018,2018,"Bay, MI",mclaren bay region,1900 columbus avenue,bay city,,44,17,26017,26,17,48708-6831,mi,GTFtOS3w-CHNczf800KuAA,mclaren bay region,False,4,3.0,2019-09-12T07:59:47,19898943000.0,http://www.mclaren.org/bayregion,https://www.yelp.com/biz/mclaren-bay-region-bay-city?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1900 columbus ave,bay city,mi,US,48708.0,,
217645,1.040216751151839,6440215,R2gfvcswaHp0GXhZNGNsUA,6440215,44,,,2018,"Berrien, MI",spectrum health lakeland,1234 napier avenue,saint joseph,,44,21,26021,26,21,49085-2158,mi,R2gfvcswaHp0GXhZNGNsUA,lakeland medical center,False,14,2.0,2020-03-05T18:47:24,12699838300.0,http://www.lakelandhealth.org,https://www.yelp.com/biz/lakeland-medical-center-saint-joseph-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1234 napier ave,saint joseph,mi,US,49085.0,,
217756,1.8055351638264014,6440240,X1eVHQlts_9UDhI7vVYFbg,6440240,44,07/01/2017,06/30/2018,2018,"Mecosta, MI",spectrum health big rapids hospital,605 oak street,big rapids,,44,107,26107,26,107,49307-2099,mi,X1eVHQlts_9UDhI7vVYFbg,spectrum health big rapids hospital,False,1,1.0,2020-01-30T14:14:20,12317968691.0,https://www.spectrumhealth.org/locations/spectrum-health-big-rapids-hospital,https://www.yelp.com/biz/spectrum-health-big-rapids-hospital-big-rapids?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,605 oak st,big rapids,mi,US,49307.0,43.6939886,-85.475328
217759,2.1318939128132355,6440248,LOEIKlEYCOHR7rOPXJdq_Q,6440248,44,07/01/2017,06/30/2018,2018,"Livingston, MI",ascension brighton center for recovery,12851 grand river road,brighton,,44,93,26093,26,93,48116-8506,mi,LOEIKlEYCOHR7rOPXJdq_Q,ascension brighton center for recovery,False,3,3.5,2020-03-03T14:18:43,,http://www.stjohnprovidence.org,https://www.yelp.com/biz/ascension-brighton-center-for-recovery-brighton?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,12851 grand river rd,brighton,mi,US,48116.0,,
217809,0.5617772173206206,6440260,8IjmY9VHaAU-9n2DGZndiQ,6440260,44,07/01/2017,06/30/2018,2018,"Wexford, MI",munson healthcare cadillac hospital,400 hobart street,cadillac,,44,165,26165,26,165,49601-2389,mi,8IjmY9VHaAU-9n2DGZndiQ,munson healthcare urgent care,False,1,5.0,2020-01-17T04:06:46,12318762644.0,http://www.munsonhealthcare.org,https://www.yelp.com/biz/munson-healthcare-urgent-care-cadillac-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,302 hobart st,cadillac,mi,US,49601.0,,
217909,1.415049091218271,6440280,tG49k0oeE13wESTndlXk0g,6440280,44,01/01/2018,09/30/2018,2018,"Tuscola, MI",mclaren caro region,401 north hooper street,caro,,44,157,26157,26,157,48723-1476,mi,tG49k0oeE13wESTndlXk0g,mclaren caro region,False,1,5.0,2019-11-08T16:01:50,19896733141.0,http://carovillage.net/,https://www.yelp.com/biz/mclaren-caro-region-caro?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,401 n hooper st,caro,mi,US,48723.0,,
218011,1.0091233764443315,6440290,tEF5Vp8r7aWml78DfEFfQw,6440290,44,,,2018,"Tuscola, MI",caro center,2000 chambers road,caro,,44,157,26157,26,157,48723-9296,mi,tEF5Vp8r7aWml78DfEFfQw,caro center,False,1,3.0,2018-11-06T10:09:59,19896733191.0,"https://www.michigan.gov/mdhhs/0,5885,7-339-71550_2941_4868_4896-14451--,00.html",https://www.yelp.com/biz/caro-center-caro?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2000 chambers rd ofc,caro,mi,US,48723.0,,
218123,-0.5070803719187276,6440292,mUH7rzec-ztJj4ATp0GE4Q,6440292,44,01/01/2018,12/31/2018,2018,"Montcalm, MI",sparrow carson hospital,406 east elm street,carson city,,44,117,26117,26,117,48811-9693,mi,mUH7rzec-ztJj4ATp0GE4Q,sparrow hospital,False,49,2.5,2020-06-27T04:44:58,15173641000.0,http://www.sparrow.org,https://www.yelp.com/biz/sparrow-hospital-lansing?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1215 e michigan ave,lansing,mi,US,48912.0,,
218385,-1.0864385473513871,6440295,ZJIJ6WePUr4ZWtM9YBovGQ,6440295,44,10/01/2017,09/30/2018,2018,"Tuscola, MI",hills & dales general hospital,4675 hill street,cass city,,44,157,26157,26,157,48726-1099,mi,ZJIJ6WePUr4ZWtM9YBovGQ,botsford general hospital,False,28,2.0,2019-07-01T04:59:29,12484718000.0,,https://www.yelp.com/biz/botsford-general-hospital-farmington-hills?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,28050 grand river ave,farmington hills,mi,US,48336.0,,
218665,0.973702519936862,6440310,OcsOT0FueQPfUApcTODECg,6440310,44,07/01/2017,06/30/2018,2018,"Charlevoix, MI",munson healthcare charlevoix hospital,14700 lake shore drive,charlevoix,,44,29,26029,26,29,49720-1999,mi,OcsOT0FueQPfUApcTODECg,charlevoix  hospital - outpatient services,False,2,1.0,2020-06-22T09:43:39,12315474024.0,https://www.munsonhealthcare.org,https://www.yelp.com/biz/charlevoix-hospital-outpatient-services-charlevoix-5?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,14700 lake shore dr,charlevoix,mi,US,49720,,
218765,1.1581294509820645,6440320,mXEJvxwwipAEYOYujh7JGQ,6440320,44,04/01/2017,03/31/2018,2018,"Eaton, MI",hayes green beach memorial hospital,321 east harris street,charlotte,,44,45,26045,26,45,48813-1629,mi,mXEJvxwwipAEYOYujh7JGQ,hayes green beach hospital,False,1,1.0,2019-11-28T03:01:00,15175431050.0,,https://www.yelp.com/biz/hayes-green-beach-hospital-charlotte?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,321 w harris st,charlotte,mi,US,48813.0,,
218768,0.27442338010047856,6440331,G1MThnuxcoAk4X2DXDL8uQ,6440331,44,07/01/2017,06/30/2018,2018,"Washtenaw, MI",st. joseph mercy chelsea,775 south main street,chelsea,,44,161,26161,26,161,48118-1383,mi,G1MThnuxcoAk4X2DXDL8uQ,chelsea orthopedic specialists,False,1,5.0,2018-10-22T23:12:31,17344754028.0,,https://www.yelp.com/biz/chelsea-orthopedic-specialists-chelsea?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,775 s main st,chelsea,mi,US,48118.0,,
218875,0.6746467216013836,6440332,GjCG6u3Scf8Z4lq5Pzk43Q,6440332,44,07/01/2017,06/30/2018,2018,"Clare, MI",midmichigan medical center-clare,703 north mcewan street,clare,,44,35,26035,26,35,48617-1440,mi,GjCG6u3Scf8Z4lq5Pzk43Q,midmichigan medical center-clare,False,1,1.0,2018-06-16T21:55:29,19898025000.0,https://www.midmichigan.org,https://www.yelp.com/biz/midmichigan-medical-center-clare-clare-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,703 n mc ewan st,clare,mi,US,48617.0,43.821080151185704,-84.7692565619946
219017,1.668435472985925,6440360,YRQVCMwZEcV7CfBb680qzQ,6440360,44,01/01/2018,12/31/2018,2018,"Branch, MI",promedica coldwater regional hospital,274 east chicago street,coldwater,,44,23,26023,26,23,49036-2041,mi,YRQVCMwZEcV7CfBb680qzQ,promedica coldwater regional hospital,False,3,1.5,2020-01-07T05:00:15,15172785899.0,https://www.promedica.org/coldwater-regional-hospital/Pages/default.aspx,https://www.yelp.com/biz/promedica-coldwater-regional-hospital-coldwater-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,274 e chicago st,coldwater,mi,US,49036.0,,
219118,1.3744567030141819,6440405,f4Tb9xoJS5Sjz-Lv_bOu0w,6440405,44,01/01/2018,12/31/2018,2018,"Wayne, MI",beaumont hospital - dearborn,18101 oakwood boulevard,dearborn,,44,163,26163,26,163,48124-4089,mi,f4Tb9xoJS5Sjz-Lv_bOu0w,beaumont hospital - dearborn,False,31,2.0,2020-02-25T20:50:32,13135937000.0,http://oakwood.org,https://www.yelp.com/biz/beaumont-hospital-dearborn-dearborn?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,18101 oakwood blvd,dearborn,mi,US,48124.0,,
219122,0.24310494126030255,6440420,TgLHkx_b0Tv4BFgwkbayTQ,6440420,44,10/01/2017,09/30/2018,2018,"Wayne, MI",john d. dingell veterans affairs medical center,4646 john 'r' street,detroit,,44,163,26163,26,163,48201-1932,mi,TgLHkx_b0Tv4BFgwkbayTQ,va medical center - detroit,False,3,3.5,2018-12-30T07:42:06,13135761000.0,,https://www.yelp.com/biz/va-medical-center-detroit-detroit?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,4646 john r st,detroit,mi,US,48201.0,,
219173,-0.675172589455882,6440425,M12IEjT-yddAoyxkWcWiRw,6440425,44,07/01/2017,06/30/2018,2018,"Sanilac, MI",deckerville community hospital,3559 pine street,deckerville,,44,151,26151,26,151,48427-7703,mi,M12IEjT-yddAoyxkWcWiRw,cvs pharmacy,False,48,3.5,2020-06-18T16:43:00,14153626318.0,https://www.cvs.com,https://www.yelp.com/biz/cvs-pharmacy-san-francisco-7?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,500 pine street,san francisco,ca,US,94108.0,37.791943599999996,-122.4045169
219451,-0.18075619505176227,6440476,gabpRib1Kc5HiBi9hlMcFA,6440476,44,,,2018,"Washtenaw, MI",center for forensic psychiatry,8303 platt rd,saline,,44,161,26161,26,161,48176-9773,mi,gabpRib1Kc5HiBi9hlMcFA,center for family psychiatry,False,2,1.0,2019-06-14T02:35:22,17349448300.0,http://www.centerforfamilypsychiatry.com,https://www.yelp.com/biz/center-for-family-psychiatry-saline?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1235 industrial dr ste 4,saline,mi,US,48176.0,,
219680,1.5404836509569528,6440480,9L7Bm9YiqSAnOSRpibV-Fw,6440480,44,01/01/2018,12/31/2018,2018,"Wayne, MI",dmc - children's hospital of michigan,3901 beaubien street,detroit,,44,163,26163,26,163,48201-2119,mi,9L7Bm9YiqSAnOSRpibV-Fw,children's hospital of michigan,False,23,3.0,2020-06-29T15:20:30,13137455437.0,http://www.childrensdmc.org,https://www.yelp.com/biz/childrens-hospital-of-michigan-detroit?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,3901 beaubien blvd,detroit,mi,US,48201.0,,
219684,1.6856072915827534,6440489,AYxfpgfuvxRMXXUslp1ISg,6440489,44,07/01/2017,06/30/2018,2018,"Macomb, MI",ascension macomb-oakland hospital,11800 east 12 mile road,warren,,44,99,26099,26,99,48093-3472,mi,AYxfpgfuvxRMXXUslp1ISg,"ascension macomb-oakland hospital, warren campus",False,64,2.0,2020-05-28T18:34:47,15865735000.0,http://www.stjohnprovidence.org/,https://www.yelp.com/biz/ascension-macomb-oakland-hospital-warren-campus-warren?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,11800 e 12 mile rd,warren,mi,US,48093.0,,
219735,0.012481265745636592,6440517,y7nPsTKpPGu83Ia9Pe3TNQ,6440517,44,,,2018,"Oakland, MI",pioneer specialty hospital,"50 north perry street, 6th floor",pontiac,,44,125,26125,26,125,48342-2217,mi,y7nPsTKpPGu83Ia9Pe3TNQ,mclaren oakland,False,7,3.0,2020-05-14T07:33:58,12483385000.0,http://www.mclaren.org/oakland,https://www.yelp.com/biz/mclaren-oakland-pontiac?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,50 north perry st,pontiac,mi,US,48342.0,42.6382255554199,-83.2907333374023
219843,1.6289531731095848,6440555,A0vR_lL0XdyLNQjVQkZrQQ,6440555,44,01/01/2018,12/31/2018,2018,"Wayne, MI",dmc - detroit receiving hospital,4201 saint antoine street,detroit,,44,163,26163,26,163,48201-2153,mi,A0vR_lL0XdyLNQjVQkZrQQ,dmc detroit receiving hospital,False,24,2.5,2020-03-02T13:54:20,13137453000.0,http://www.dmc.org,https://www.yelp.com/biz/dmc-detroit-receiving-hospital-detroit?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,4201 st antoine blvd,detroit,mi,US,48201.0,,
219943,0.8824381392808608,6440630,R2X7YmCszsO3Fs6oRIRCzA,6440630,44,01/01/2018,12/31/2018,2018,"Wayne, MI",dmc - sinai-grace hospital,6071 west outer drive,detroit,,44,163,26163,26,163,48235-2679,mi,R2X7YmCszsO3Fs6oRIRCzA,sinai-grace hospital,False,21,1.5,2020-04-08T15:47:28,13139663300.0,http://www.sinaigrace.org/,https://www.yelp.com/biz/sinai-grace-hospital-detroit?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,6071 w outer dr,detroit,mi,US,48235.0,,
220054,1.0154331624706694,6440650,nOhhlGBUuT_3YmUiJ1aFrQ,6440650,44,01/01/2018,12/31/2018,2018,"Wayne, MI",henry ford hospital,2799 west grand boulevard,detroit,,44,163,26163,26,163,48202-2608,mi,nOhhlGBUuT_3YmUiJ1aFrQ,henry ford hospital,False,67,2.5,2020-03-20T06:44:48,13139162600.0,http://www.henryford.com,https://www.yelp.com/biz/henry-ford-hospital-detroit?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2799 w grand blvd,detroit,mi,US,48202.0,,
220114,1.965422777385099,6440780,GfU1j6urF4lWOyoGQOQ13A,6440780,44,07/01/2017,06/30/2018,2018,"Oakland, MI","ascension of providence hospital, southfield campus",16001 west nine mile road,southfield,,44,125,26125,26,125,48075,mi,GfU1j6urF4lWOyoGQOQ13A,"ascension providence hospital, southfield campus",False,38,2.5,2020-06-27T21:45:08,12488493000.0,http://www.stjohnprovidence.org/,https://www.yelp.com/biz/ascension-providence-hospital-southfield-campus-southfield?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,16001 w 9 mile rd,southfield,mi,US,48075.0,,
220218,1.944494532741078,6440785,8Fj4NBbnrzSOMHzREJpmLA,6440785,44,,,2018,"Oakland, MI",surgeons choice medical center,22401 foster winter drive,southfield,,44,125,26125,26,125,48075-3724,mi,8Fj4NBbnrzSOMHzREJpmLA,surgeons choice medical center,False,2,3.0,2019-09-27T12:49:07,12484235100.0,http://surgeonschoice.com,https://www.yelp.com/biz/surgeons-choice-medical-center-southfield?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,22401 foster winter dr,southfield,mi,US,48075.0,,
220268,1.6108692614807518,6440803,fzxPG8B4otE54KkAX8vAXg,6440803,44,01/01/2018,12/31/2018,2018,"Wayne, MI",dmc - rehabilitation institute of michigan,261 mack avenue,detroit,,44,163,26163,26,163,48201-2495,mi,fzxPG8B4otE54KkAX8vAXg,dmc medical group - rehabilitation institute of michigan,False,1,1.0,2020-04-02T18:27:34,13139662539.0,https://dmcmedicalgroup.com/practice-list/dmc-sports-medicine-rim/,https://www.yelp.com/biz/dmc-medical-group-rehabilitation-institute-of-michigan-detroit?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,261 mack ave,detroit,mi,US,48201.0,,
220270,1.8719896936244484,6440805,Q4JXIODOgOxVcJRXqb95AQ,6440805,44,07/01/2017,06/30/2018,2018,"Wayne, MI",ascension st. john hospital,22101 moross road,detroit,,44,163,26163,26,163,48236-2148,mi,Q4JXIODOgOxVcJRXqb95AQ,ascension st. john hospital,False,51,2.0,2020-05-05T19:25:35,13133434000.0,http://www.stjohnprovidence.org/,https://www.yelp.com/biz/ascension-st-john-hospital-detroit?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,22101 moross rd,detroit,mi,US,48236.0,,
220280,2.5144772937021287,6440855,v8ImiG1nOc2m-fMfm2kriQ,6440855,44,,,2018,"Oakland, MI",straith hospital for special surgery,23901 lahser road,southfield,,44,125,26125,26,125,48033-6035,mi,v8ImiG1nOc2m-fMfm2kriQ,straith hospital for special surgery,False,1,5.0,2019-11-22T06:57:39,12483573360.0,http://straithhospital.org,https://www.yelp.com/biz/straith-hospital-for-special-surgery-southfield?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,23901 lahser rd,southfield,mi,US,48034.0,,
